URL|Entropy|BagOfWords|ContainsIP|LengthURL|SpecialChars|SuspiciousStrings|NumberOfDigits|Popularity|Safebrowsing|Malicious
http://www.agreip.com.ar/CHASEBOA/verification/837664AD4N7B3B2E7MBN/qes.php|4.921518539557042|9|0|68|0|0|11|0|1|1
http://www.agreip.com.ar/CHASEBOA/verification/837664AD4N7B3B2E7MBN/card.php|4.865416666766322|9|0|69|0|0|11|0|1|1
http://www.agreip.com.ar/CHASEBOA/verification/4327E183284EN1195D16/index.php?country.x=US-United%20States&lang.x=en|5.270042297405466|15|0|109|2|0|18|0|1|1
http://www.agreip.com.ar/CHASEBOA/verification/4327E183284EN1195D16/qes.php|4.991443355765329|9|0|68|0|0|16|0|1|1
http://www.agreip.com.ar/CHASEBOA/verification/4327E183284EN1195D16/card.php|4.934328079841154|9|0|69|0|0|16|0|1|1
https://manadajid.net/timing/7ebbcce7c802127291ca45e9bac1b0c2599ad1440ab9edc24b1a174422d43cf7dc825ca09af3e9ffe1586ebf0b2c0b73/|4.2962063108763315|4|0|118|0|0|53|0|0|1
http://lulubaby.com.br/bbmobile/bb/index2.php|3.9251732369569967|7|0|38|0|0|1|0|1|1
http://lulubaby.com.br/bbmobile/bb/loading2.php|3.915311532225101|7|0|40|0|0|1|0|1|1
http://lulubaby.com.br/bbmobile/bb/loading1.php|3.915311532225101|7|0|40|0|0|1|0|1|1
http://lulubaby.com.br/bbmobile/bb/index1.php|3.9251732369569967|7|0|38|0|0|1|0|1|1
http://team-infopage.000webhostapp.com/upgrade_credit_card.html|4.369792538771571|6|0|56|0|0|3|0|1|1
http://team-infopage.000webhostapp.com/Re-fb.html|4.218883791465802|7|0|42|0|0|3|0|1|1
http://team-infopage.000webhostapp.com/active.html|4.175696440497044|6|0|43|0|0|3|0|1|1
http://khanqahzakariya.lk/wpadmin/ex2017/step2.php|4.315231324217974|6|0|43|0|0|5|0|1|1
https://recovery-help-centre15032018.000webhostapp.com/Payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.833532251571436|16|0|137|1|0|14|0|1|1
https://recovery-help-centre15032018.000webhostapp.com/Payment-update-0.html?fb_source=bookmark_apps|4.709354114123037|10|0|92|0|0|12|0|1|1
http://www.hiplkjhb.gq/css/yaho/Indezx.html|4.440351042928688|7|0|36|0|0|0|0|0|1
http://www.woodcountybeekeepers.org/wp-admin/at/Indexxatt.htm|4.301119104681656|8|0|54|0|0|0|0|1|1
http://ieas.org.gr/modules/mod_breadcrumbs/tmpl/campolino/chines/74e04e34c453d7279a5b9c5657c5abf2/?.verify?service=mail&base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt=&charset=utf-8&data:text/html=&login=|5.606961752867865|22|0|258|3|1|44|0|1|1
http://ieas.org.gr/modules/mod_breadcrumbs/tmpl/campolino/chines/bf6bc8913edc35bef09b60df0270c27e/?.verify?service=mail&base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt=&charset=utf-8&data:text/html=&login=|5.618653472242576|22|0|258|3|1|40|0|1|1
http://kylejasterstudio.com/dhl/express/delivery/DHL%20AUTO|4.666315919856144|6|0|52|1|0|2|0|1|1
http://metaswitchweightloss.com/alibaba/alibaba/index.php?email=abuse@shanhua-cable.cn|4.225904368990237|10|0|79|0|1|0|0|1|1
http://kylejasterstudio.com/dhl/express/delivery/DHL%20AUTO/dhl.php|4.650489295854282|7|0|60|1|0|2|0|1|1
http://balasdecocoribeirao.com.br/wp-content/themes/twentyfourteen/inc/first/verify/|4.179769458066259|10|0|77|0|0|0|0|1|1
http://datarescue.cl/bace/ebc46991eff5da281082ae90024734dd/?login=chikodi@osest.com&amp;.verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt|5.645070003470591|21|0|242|4|1|43|0|1|1
http://industrialaredi.com.mx/home/|3.9677201004744997|4|0|28|0|0|0|0|1|1
http://pwfurnishings.com/wp-admin/alibaba/alibaba/index.php?email=abuse|4.237343750773833|9|0|64|0|1|0|0|1|1
https://notifications20172018.000webhostapp.com/Payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.787946637080587|14|0|130|1|0|14|0|1|1
https://notifications20172018.000webhostapp.com/Payment-update-0.html?count=0|4.55139497277492|7|0|69|0|0|13|0|1|1
http://ijtra.com/admin/lib/lib/bootstrap/js/cwd-db-s5/DHLAUTO/DHL%20AUTO/dhl.php?email=abuse@wingselectrosales.com|4.874142515278103|16|0|107|1|1|3|0|0|1
https://recover-centre29012018.000webhostapp.com/Payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.80429942828359|15|0|131|1|0|14|0|1|1
https://recover-centre29012018.000webhostapp.com/Payment-update-0.html?count=0|4.527897925112428|8|0|70|0|0|13|0|1|1
http://biokamakozmetik.com/afstandsbediening/loading.php?95a8fb728cc1288e7f04192c952141aa36bb8f48de6a688f7c13364615ed12a9&amp;id=693312407&amp;prid=427631769|4.844750818609279|11|0|150|2|0|61|0|1|1
https://bangla-sms.com/wp-includes/page/chase/chase/log.htm|4.106769039383961|9|0|51|0|0|0|0|1|1
http://www.safetyafrike.com/mood/6d0fecb66fbca13ec8bea4e3d33d5a40/|4.342069269877416|5|0|59|0|0|14|0|1|1
https://safetyafrike.com/mood/18557d58fe20d5725d5811d015bf0053|4.201659669183336|4|0|54|0|0|24|0|1|1
https://www.safetyafrike.com/mood/5832e3099ec7f681d3c99b0a06d78897|4.506194305577433|5|0|58|0|0|23|0|1|1
http://safetyafrike.com/mood/6d218b637aaa309c210d7a86059de41b|4.5088835666978335|4|0|54|0|0|21|0|1|1
https://www.vakantieverhuur.be/pages/static/static/wf/netw/f600f9361fef15a181455dba91d8d60f|4.550470871906377|8|0|83|0|0|20|0|0|1
https://www.vakantieverhuur.be/pages/static/static/wf/netw/f600f9361fef15a181455dba91d8d60f/identity.php|4.599781643367081|10|0|96|0|0|20|0|0|1
https://www.vakantieverhuur.be/pages/static/static/wf/netw/ff3ce353e9833a4426dd510215ec4f6d/|4.562975126079379|8|0|84|0|0|20|0|0|1
https://www.vakantieverhuur.be/pages/static/static/wf/netw/ff3ce353e9833a4426dd510215ec4f6d/identity.php|4.615703845429468|10|0|96|0|0|20|0|0|1
http://www.andoburg.com/concept/dropboxnew/dropbox/c70898aa3c4fa812aef88b268e1f455c|4.536676033860544|7|0|76|0|0|19|0|0|1
http://de-schutz-daten-service-verifikation.gdn/799897/WHr3EYQ2q0poDgu/zWqe4jk7QbKf5MD/209734469000/P2HOJmyIKURu5La/FmJtH3inAb2yS5O/signin_assoc.handle.php|5.519567218728128|15|0|148|0|0|29|0|1|1
http://yahihisab.cf/muiz/drpbdocs/index.html|4.283381405994075|6|0|37|0|0|0|0|1|1
https://dizaga.com/verification/action2.php|4.011585431837431|5|0|35|0|0|1|0|1|1
https://dizaga.com/verification/action.php|3.936891797757288|5|0|34|0|0|0|0|1|1
http://app-apple-id.com/mobiv.php|3.6423714487439023|6|0|26|0|0|0|0|1|1
http://elcumbiodromo.com/admindropboxfile/no2/index.html|4.057961376003087|6|0|49|0|0|1|0|1|1
https://flu-teknoloji.com/drop/Drop/Fresh/index.html|4.325924732707133|7|0|44|0|0|0|0|1|1
http://alvoportas.com.br/imagens/slideshow/gen_259.00.html|4.461161861367234|8|0|51|0|0|5|0|0|1
http://www.sugarhillhomeinspector.com/gtr/ymail/|4.155498040834077|5|0|41|0|0|0|0|1|1
http://www.reported-account-unblocking.com/help-fb/fb.mobile/answer.html?wo9SpDzhykZCx2HXhwi8IgYRqlqdqot&expires=5183999&signed_key=14750ef6ccc9d69c326c97bf81a1ac34#_=_|5.3883795008811415|15|0|161|1|0|29|0|1|1
http://www.reported-account-unblocking.com/help-fb/fb.mobile/card.html?wo9SpDzhykZCx2HXhwi8IgYRqlqdqot&expires=5183999&signed_key=14750ef6ccc9d69c326c97bf81a1ac34#_=_|5.386857756398947|15|0|159|1|0|29|0|1|1
http://www.reported-account-unblocking.com/help-fb/fb.mobile/error_card.html?wo9SpDzhykZCx2HXhwi8IgYRqlqdqot&expires=5183999&signed_key=14750ef6ccc9d69c326c97bf81a1ac34#_=_|5.3652732745093985|15|0|165|1|0|29|0|1|1
http://www.reported-account-unblocking.com/help-fb/fb.mobile/1error.html?expires=5183999&amp;signed_key=14750ef6ccc9d69c326c97bf81a1ac34&amp;wo9SpDzhykZCx2HXhwi8IgYRqlqdqot=|5.367984809652147|16|0|166|2|0|30|0|1|1
https://www.steelsstore.com/myaccount/|3.7559130951758246|4|0|30|0|0|0|0|1|1
https://www.taxxres.com/webapps/|3.66829583405449|4|0|24|0|0|0|0|1|1
http://testhostingsubdomain.oceanimagine.com/mail.rumail/invoi3/wp-bin/pro/enterprise.php?check&nocache=page2&alt.done=rem&docs&=gifpdf&02iyYyanWvHh7cu9GL|4.8048108885453615|20|0|147|1|0|6|0|1|1
http://test2.jessekanclerz.com/m4il/afaa780d88802e9bdb0201f976c02c0f|4.510586673905663|5|0|61|0|0|21|0|1|1
http://archive.wesowlspta.org/.DesM/appleacc/4875716b26/bill.php|4.479917812782922|8|0|57|0|0|9|0|1|1
http://archive.wesowlspta.org/.DesM/appleacc/4875716b26/card.php|4.486766225512099|8|0|57|0|0|9|0|1|1
http://www.luzevarela.com/wp-admin/office365/office365/3911dd7dc16608c3b4b22d6c9e76d38c|4.635554777130054|7|0|80|0|0|26|0|1|1
http://thelawofattraction.guru/carolina/pp-723-309-225/www/secure/informations/personnelles/Connexion/ee5c6d840d33448f296c208b68ca94e5/ID/re.html?login=8456SS1X0S1F4G5G56D4F6S9DS50S02A2G1HAaAa001J4U6|5.175589450942264|18|0|192|0|0|55|0|1|1
https://radiocolumnadelaverdad.com/libraries/%20simple%20/%20php%20/%20media%20/radiocolumn/ee6d4a63a91b6ea882c2461407582fc8/informations/step5.php|4.672321506806052|12|0|139|1|0|34|0|1|1
http://olympic.sinohosting.net/~hivtest/download/w/w/new=season/bxb_logOnS=01022225/AUTH/login.php|4.702972321984109|12|0|91|0|0|8|0|0|1
http://geafsirsa.com/verification/action.php|3.935955649986687|5|0|37|0|0|0|0|1|1
http://geafsirsa.com/verification/action2.php|4.007942895581383|5|0|38|0|0|1|0|1|1
http://geafsirsa.com/verification/login.php|4.027719015921097|5|0|36|0|0|0|0|1|1
http://pages.icpro.co/ManageSubscription.aspx|3.990705473685235|5|0|38|0|0|0|0|0|1
http://finalknot.com/AAZ/679d943d0024791186c653d8794686de/|4.483617685440306|4|0|51|0|0|26|0|1|1
https://ghrimsa.raisoni.net/fonts/|3.6902603909683847|4|0|26|0|0|0|0|0|1
https://www.vakantieverhuur.be/pages/static/static/wf/netw/f6c44b1220aa55099e48632c98b14fcf/identity.php|4.657175132995486|10|0|96|0|0|21|0|0|1
http://geafsirsa.com/verification/|3.7639657428240816|3|0|27|0|0|0|0|1|1
http://www.beauty2go.com.ar/wizzy/attiinnddeexx.php|4.2998963911678905|7|0|44|0|0|1|0|1|1
https://www.foresight.one/.Login/www/page/verification/online/1/|3.967895441866632|7|0|56|0|0|1|0|0|1
https://www.foresight.one/.Login/www/page/verification/online/|3.9239982162260953|7|0|54|0|0|0|0|0|1
https://www.rsteri.com/mkiiss/ribey/|3.6280852788913944|5|0|28|0|0|0|0|1|1
https://www.orbusc.com/yeeth/AUTO365/685be9e80f19696ba2ba285a6c113d47/|4.713972875071051|6|0|62|0|0|24|0|1|1
http://www.billyflamberti.com/nenr/image.htm|4.026360459931184|6|0|37|0|0|0|0|1|1
https://www.pamz.ml/auth/redirect/sign-on/attch/file/home/index.php|4.292974406280131|12|0|59|0|1|0|0|1|1
https://www.pamz.ml/auth/redirect/sign-on/attch/file/home/index2.php|4.343716429911504|12|0|60|0|1|1|0|1|1
https://www.orbusc.com/yeeth/AUTO365/685be9e80f19696ba2ba285a6c113d47/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418|5.41424017828577|9|0|107|0|0|35|0|1|1
http://www.calcomsec.com/Systems-Solutions/Card-Access.aspx|4.220907084111332|8|0|52|0|0|0|0|0|1
http://80.211.244.188/banquepopulaire.fr/9a257052081da60a711587c6ca7dcd7b/?cmd=_identifier_demarrer_id=1415883321315+_time:wed,mar,28,2018-6:49pm|4.850489557215204|16|1|138|1|1|54|0|1|1
http://80.211.244.188/banquepopulaire.fr/9a257052081da60a711587c6ca7dcd7b/plus.html|4.601444829929|9|1|76|0|0|32|0|1|1
http://chihaktower.com/.work/ffice/799178eac9cb32bf3cba7f44a7974125|4.3586597124488335|5|0|60|0|0|20|0|1|1
https://barrainformativa.com/jjj/Chase_Online.html|4.216506042177471|5|0|42|0|0|0|0|1|1
http://recovery-help-centre11032018.000webhostapp.com/Payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.8098452990324825|16|0|137|1|0|14|0|1|1
http://recovery-help-centre11032018.000webhostapp.com/Payment-update-0.html?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed|4.809814802115008|16|0|148|2|0|13|0|1|1
http://unpublish-pages.000webhostapp.com/payment-update-01.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count|4.863110852874373|14|0|113|1|0|16|0|1|1
http://unpublish-pages.000webhostapp.com/payment-update.html?amp|4.270862602942682|8|0|57|0|0|3|0|1|1
http://chiem78.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.893234854318099|14|0|127|1|0|17|0|1|1
http://chiem78.000webhostapp.com/recovery-chekpoint-login-1.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.918436639802561|15|0|138|1|0|18|0|1|1
http://chiem78.000webhostapp.com/recovery-chekpoint-login.html|4.404112332400033|7|0|55|0|0|5|0|1|1
http://recovery0082.000webhostapp.com/payment-update-0.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count|4.821449664816112|12|0|109|1|0|19|0|1|1
http://recovery0082.000webhostapp.com/payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.732654603878797|14|0|121|1|0|10|0|1|1
http://recovery0082.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed|4.882593883261031|15|0|144|2|0|19|0|1|1
http://cspage2018.000webhostapp.com/bayar/VisaPayments.html?fb_source=bookmark_apps|4.619656382366555|8|0|76|0|0|7|0|1|1
http://ceks-accounts001.000webhostapp.com/payment-update-01.html?=1006|4.356026503064716|9|0|63|0|0|12|0|1|1
http://ascomputerstore.com/olohunloba/load/docg/docg/doc/filewords/index.php|4.139767967693661|9|0|69|0|0|0|0|1|1
http://mobile.free.fr.oreo-e-assistance.net/d6aeb3dde64299acf5749540f7c72c3e/d9b24/myaccount/home.php?customerid=32074|4.725596754874563|13|0|111|0|1|26|0|1|1
https://squashier-automobil.000webhostapp.com/new_now/3622498648c46b38d97152f7c140181b/|4.890505552079071|6|0|79|0|0|29|0|1|1
http://recover-centre29012018.000webhostapp.com/Payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.80429942828359|15|0|131|1|0|14|0|1|1
http://recover-centre29012018.000webhostapp.com/Payment-update-0.html?amp;count=0&amp;fb_bmpos=login_failed&amp;ref=bookmarks&fb_source=bookmark_apps|4.800295819448105|15|0|142|2|0|13|0|1|1
https://www.radiuscreativedesign.xyz/wpss/file/site/|4.076956131743879|6|0|44|0|0|0|0|1|1
http://archive.wesowlspta.org/.DesM/appleacc/|3.990705473685235|5|0|38|0|0|0|0|1|1
http://archive.wesowlspta.org/.DesM/appleacc/50dcb8d39d/bill.php|4.409742374186431|8|0|57|0|0|5|0|1|1
http://archive.wesowlspta.org/.DesM/appleacc/50dcb8d39d/card.php|4.3532637610482965|8|0|57|0|0|5|0|1|1
https://morechainmining.com/invest/verification.php|3.884853709644099|5|0|43|0|0|0|0|1|1
http://spartagenxtreviews.info/Inc/Richolo%20docu%202017/docusign/docusign/verification.php|4.5461904887672695|9|0|84|1|0|8|0|1|1
https://body-app.com/wp-includes/js/tinymce/themes/modern/Wells-Fargo-Security-Team-Account-Verification/je1nji=/zezndc=/zbmnjq=/|4.67312345910301|18|0|121|0|0|1|0|1|1
https://body-app.com/wp-includes/js/tinymce/themes/modern/Wells-Fargo-Security-Team-Account-Verification/je1nji=/myaccount/emailaccess/|4.517549147010763|18|0|127|0|0|1|0|1|1
https://body-app.com/wp-includes/js/tinymce/themes/modern/Wells-Fargo-Security-Team-Account-Verification/je1nji=/myaccount/billing/|4.574191950082871|18|0|123|0|0|1|0|1|1
https://body-app.com/wp-includes/js/tinymce/themes/modern/Wells-Fargo-Security-Team-Account-Verification/je1nji=/myaccount/uploads/|4.565068702591631|18|0|123|0|0|1|0|1|1
http://tim8efnz.beget.tech/CS/8da485054c01e848b3df627194c2d5fd/|4.503895663848838|5|0|56|0|0|22|0|0|1
http://tim8efnz.beget.tech/CS/8da485054c01e848b3df627194c2d5fd/sms.php|4.647936971724448|7|0|63|0|0|22|0|0|1
http://tim8efnz.beget.tech/CS/8da485054c01e848b3df627194c2d5fd/sms2.php|4.648382914624721|7|0|64|0|0|23|0|0|1
http://paintballunited.com.my/login/index2.html|4.1153115322251015|6|0|40|0|0|1|0|1|1
http://fifth.thirdbanking.securenet.sfvalleymodela.com/home/9243af0c593b22f19e8e96619cf2f0a1/index.php|4.777287783006329|9|0|95|0|0|21|0|1|1
http://fifth.thirdbanking.securenet.sfvalleymodela.com/home/9243af0c593b22f19e8e96619cf2f0a1/information.php|4.731701310621449|9|0|101|0|0|21|0|1|1
http://de-schutz-daten-service-verifikation.gdn/924247/iORyqlb23haQEf7/NKtnoQi5ujfzsVE/693112754309/ZBiuFW1XLP4gNlV/rmodW1N0x3tDO2n/|5.409500138053892|12|0|125|0|0|28|0|1|1
http://de-schutz-daten-service-verifikation.gdn/924247/iORyqlb23haQEf7/NKtnoQi5ujfzsVE/693112754309/ZBiuFW1XLP4gNlV/rmodW1N0x3tDO2n/signin_assoc.handle.php?assoc_handle=hFcr2Xu1NJvDPQUeHyi3j6W95OkmBg&openid_claim=7cToGayMBL3sZQ25zv9d&identifier_select=GLVTkUFPvyl0M5B&pape_max=DVlUObNmBn5SiAdFJskY&id_veri=20O9HEZU1WIC|5.744380059058693|25|0|311|1|0|46|0|1|1
http://a0197915.xsph.ru/zaz/5562b178fde5bd09c595b713254fd3ac/index.php|4.545838503382709|7|0|63|0|0|27|0|1|1
http://paintballunited.com.my/login/|3.952302977662386|4|0|29|0|0|0|0|1|1
http://blog.stopartrose.be/var/cf67af68ccfa627bf793d5f5b7ef6630/login.php|4.534564717968386|7|0|66|0|0|17|0|1|1
http://paintballunited.com.my/login/index1.html?ea04f614a2e423f0f43a0e404ab721437d683cbdd7df69478d368d56892c5976|4.722505670550801|7|0|105|0|0|44|0|1|1
https://www.orbusc.com/yeeth/AUTO365/|4.254195650150782|5|0|29|0|0|3|0|1|1
http://gervaisdetox.gq/app/DropNewVasion/Fresh/index.html|4.4010768800263715|7|0|50|0|0|0|0|1|1
http://solinfor.ec/fileword/PY/cbefc27525b41212218540a74e6d05ce/|4.425191225436189|5|0|57|0|0|21|0|1|1
http://user57086.vs.speednames.com/i/|4.081727678869736|4|0|30|0|0|5|0|0|1
http://tim8efnz.beget.tech/CS/6bc71dd4881ad13cd2683b52e7515dbb/sms.php|4.539131368989951|7|0|63|0|0|20|0|0|1
http://tim8efnz.beget.tech/CS/6bc71dd4881ad13cd2683b52e7515dbb/sms2.php|4.54127739943295|7|0|64|0|0|21|0|0|1
https://www.beauty2go.com.ar/doeb/attbestgoodcheck.php|4.118579554250694|7|0|46|0|0|1|0|0|1
http://adiakgata.000webhostapp.com/kalembakil/marks.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.51348609330222|13|0|117|1|0|4|0|1|1
http://adiakgata.000webhostapp.com/kalembakil/VisaPayments.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.608238068346159|13|0|124|1|0|4|0|1|1
http://adiakgata.000webhostapp.com/kalembakil/mark.html?=10065877425?f|4.614195749199484|7|0|63|0|0|14|0|1|1
http://www.hondafuerza.dhdinc.info/wp-includes/fonts/gasd/index.php|4.235161220211882|10|0|60|0|0|0|0|0|1
http://tim8efnz.beget.tech/CS/3344f1ef78b71fe0aa90fe122aac7027/|4.3245770213494374|5|0|56|0|0|20|0|0|1
http://tim8efnz.beget.tech/CS/3344f1ef78b71fe0aa90fe122aac7027/sms.php|4.488542622836093|7|0|63|0|0|20|0|0|1
http://tim8efnz.beget.tech/CS/3344f1ef78b71fe0aa90fe122aac7027/sms2.php|4.483819336880353|7|0|64|0|0|21|0|0|1
http://tim8efnz.beget.tech/CS/c696638b1a280563c01c6dd7ea96785d/|4.461210672320924|5|0|56|0|0|23|0|0|1
http://tim8efnz.beget.tech/CS/c696638b1a280563c01c6dd7ea96785d/sms.php|4.609994757032968|7|0|63|0|0|23|0|0|1
http://tim8efnz.beget.tech/CS/c696638b1a280563c01c6dd7ea96785d/sms2.php|4.622828664259099|7|0|64|0|0|24|0|0|1
http://tim8efnz.beget.tech/CS/|3.7950885863977324|4|0|23|0|0|1|0|0|1
http://tim8efnz.beget.tech/CS/1836b6104b560b20a6f915649614a6ca/sms.php|4.545838503382709|7|0|63|0|0|25|0|0|1
http://tim8efnz.beget.tech/CS/1836b6104b560b20a6f915649614a6ca/sms2.php|4.559674852072125|7|0|64|0|0|26|0|0|1
http://a0197915.xsph.ru/zaz/3e1bf4fe59cb82c4c8e004d8183cd4d7/index.php|4.55228885189964|7|0|63|0|0|25|0|1|1
http://makicenter.com/magrina/index.php|3.944548827786958|5|0|32|0|0|0|0|1|1
http://kjaobemtbbptqnqe.4x4corps.com/emag/e/new/|4.141105590449127|5|0|41|0|0|2|0|1|1
http://www.ezertrans.com/*/|3.684183719779189|3|0|20|1|0|0|0|0|1
https://recovery-help-centre98798466997.000webhostapp.com/Payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.878367364679082|15|0|139|1|0|16|0|1|1
https://recovery-help-centre98798466997.000webhostapp.com/Payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed|4.904713406815142|16|0|140|1|0|17|0|1|1
https://recovery-help-centre98798466997.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps|4.8373661747759575|10|0|107|0|0|25|0|1|1
https://safetyads2018.000webhostapp.com/Payment-update-01.html?fb_source=bookmark_apps|4.633875266229543|9|0|78|0|0|9|0|1|1
http://edifylearning-primary.net/hbcon/home/index.html|4.1878052142834346|7|0|47|0|0|0|0|0|1
http://edifylearning-primary.net/hbcon/home/my.php|4.140585393884789|7|0|43|0|0|0|0|0|1
http://zantidismarkets.gr/oauth2/MicrosoftAccount.html|4.293222627951163|5|0|47|0|0|1|0|1|1
http://elbcradio.tcalr.org/YAHOO/slogin/sectionSigningggggg.html|4.150198733493952|7|0|57|0|0|0|0|0|1
http://elbcradio.tcalr.org/YAHOO/slogin/Sign_p.html|4.4019469592513705|7|0|44|0|0|0|0|0|1
http://servivzw.beget.tech/workbench/|3.9199025797939577|4|0|30|0|0|0|0|0|1
http://www.astra-marina.ru/images/stories/|3.7043029317756178|6|0|35|0|0|0|0|0|1
http://www.thelulusband.com/wp-admin/css/colors/coffee/dropbox/domain?rand=WebAppSecurityservice=mail|4.577136763443898|13|0|94|0|0|0|0|1|1
http://www.taravilla.in/no-replay/FR/secure-code459/security/|4.380094336283332|9|0|54|0|0|3|0|1|1
http://a0197915.xsph.ru/zaz/0be0fa5e86ba1699a6575245bb9d9e7d/index.php|4.4095314160315295|7|0|63|0|0|26|0|1|1
http://br424.teste.website/~sicatric/~/|3.6792292966721747|4|0|32|0|0|3|0|0|1
http://a0197915.xsph.ru/zaz/77e94f4398d4c7295f6497569dfee29b/|4.335828419143272|5|0|54|0|0|29|0|1|1
http://www.mobile.free.moncompte.servic0c.beget.tech/free.mobile.mon.compte.fr/483d16068d4c54e3436f149c51187611/|4.508104829670793|11|0|105|0|1|27|0|1|1
http://www.luzevarela.com/wp-admin/office365/office365/4aa28ed89f41920ea3712bf5da5c2a94|4.6275671571169275|7|0|80|0|0|25|0|1|1
http://thelawofattraction.guru/carolina/pp-723-309-225/www/secure/informations/personnelles/Connexion/274b5c6cafb23db65c90fb11be6648d9/ID/re.html?login=8456SS1X0S1F4G5G56D4F6S9DS50S02A2G1HAaAa001J4U6|5.2094689966890115|18|0|192|0|0|52|0|1|1
http://ieas.org.gr/modules/mod_breadcrumbs/tmpl/campolino/chines/c7030d2060c9f7a7da6d924bd27e85d1?login=&.verify?service=mail&data:text/html;charset=utf-8;base64,PGh0bWw+DQo8c3R5bGU+IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt|5.637570062695698|22|0|251|3|1|39|0|1|1
http://www.approa.ch/components/com_b2jcontact/helpers/up-date/freemobilemoncompte/|4.231369869151726|9|0|76|0|1|1|0|1|1
http://www.approa.ch/components/com_b2jcontact/helpers/up-date/freemobilemoncompte/32efe220682fd1715336383c7f7fdda3/|4.6410773087676755|10|0|109|0|1|22|0|1|1
http://a0197915.xsph.ru/zaz/9a9ca431fa789370aea2da9e0b64bdb1/index.php|4.460631113632698|7|0|63|0|0|24|0|1|1
